"X","carat","cut","color","clarity","depth","table","price","x","y","z"
20230,1.5,"Very Good","J","VS1",61.3,59,8662,7.36,7.41,4.53
13452,1.03,"Premium","H","VS1",62,59,5523,6.45,6.48,4.01
9411,1.01,"Very Good","J","VS1",59.5,59,4588,6.54,6.6,3.91
35576,0.35,"Ideal","F","VS2",60.8,57,906,4.56,4.52,2.76
46082,0.56,"Fair","E","VS2",64.7,60,1737,5.13,5.14,3.32
52347,0.55,"Very Good","E","VVS2",60.6,56,2499,5.33,5.36,3.24
1841,0.9,"Fair","F","SI2",65.7,63,3062,6.01,5.96,3.93
24038,0.38,"Very Good","D","SI2",61.1,58,633,4.62,4.68,2.84
1272,0.72,"Very Good","E","VS2",63,56,2949,5.66,5.73,3.59
10330,1.13,"Very Good","I","SI1",61.5,60,4766,6.68,6.72,4.12
46781,0.61,"Very Good","F","VS2",62.6,60,1805,5.34,5.39,3.36
1714,0.32,"Premium","G","VS2",62.5,60,561,4.32,4.38,2.72
53557,0.76,"Ideal","F","SI2",61.5,55,2694,5.87,5.9,3.62
8464,1.03,"Very Good","F","SI2",61.8,59,4414,6.43,6.48,3.99
46977,0.23,"Very Good","F","VVS2",60.3,58,530,3.99,4.03,2.42
11464,1.01,"Very Good","F","SI1",62.8,60,5010,6.32,6.38,3.99
52394,0.82,"Fair","F","SI2",56.7,70,2508,6.28,6.16,3.53
36854,0.37,"Premium","F","VS2",61.9,58,957,4.6,4.54,2.83
18466,1.21,"Ideal","H","VS2",62.9,55,7513,6.77,6.8,4.27
46139,0.5,"Ideal","E","VS1",62.7,57,1745,5.04,5.11,3.18
46871,0.53,"Premium","E","VS2",59.8,58,1813,5.27,5.26,3.15
26753,2.21,"Ideal","D","SI2",62,57,16558,8.36,8.31,5.18
1604,0.7,"Ideal","F","VS2",62.7,55,3011,5.66,5.69,3.56
38443,0.45,"Fair","G","VS1",66.3,56,1027,4.82,4.65,3.14
53130,0.62,"Premium","E","VVS2",62,56,2618,5.48,5.42,3.38
39956,0.33,"Good","D","SI2",63.4,56,492,4.4,4.43,2.8
45898,0.52,"Ideal","D","SI1",60,56,1720,5.24,5.19,3.13
32614,0.3,"Good","G","VS2",63.5,58,456,4.24,4.29,2.71
27470,2.04,"Very Good","I","VS1",61.8,60,18127,8.11,8.21,5.04
19698,0.36,"Very Good","I","SI1",63.1,57,624,4.55,4.51,2.86
18059,0.34,"Ideal","G","VS2",61.4,55,616,4.51,4.54,2.78
14759,1.01,"Premium","D","SI1",62.8,60,5939,6.42,6.36,4.01
17138,1.5,"Fair","H","SI1",65,57,6838,7.1,7.06,4.6
36933,0.24,"Very Good","F","VVS1",57.2,63,478,4.1,4.15,2.36
43962,0.34,"Ideal","H","VS2",61.2,55,517,4.49,4.53,2.76
812,0.71,"Premium","D","SI1",61.4,58,2863,5.79,5.75,3.54
13472,1.07,"Ideal","G","SI1",61.7,54,5532,6.59,6.61,4.07
10454,1,"Premium","H","SI1",62.1,56,4788,6.48,6.38,3.99
40289,0.27,"Ideal","H","VVS2",61.9,55,496,4.14,4.16,2.57
26625,2.14,"Premium","H","VS2",61.7,58,16390,8.28,8.22,5.09
26379,2.24,"Ideal","I","SI2",62.1,57,15852,8.31,8.4,5.19
52580,0.7,"Ideal","E","SI1",60.6,57,2537,5.71,5.77,3.48
22413,1.19,"Ideal","F","VVS2",61.7,56,10436,6.82,6.85,4.22
22382,1.5,"Ideal","I","VS1",62.2,54,10406,7.33,7.4,4.57
48576,0.56,"Ideal","G","VVS1",61.7,57,1993,5.29,5.31,3.27
3642,0.79,"Good","F","VS1",57.7,58,3436,6.06,6.14,3.52
53906,0.7,"Premium","E","SI1",60,59,2753,5.75,5.79,3.46
12044,0.34,"Ideal","G","VS2",62.1,55,596,4.46,4.49,2.78
8448,1.01,"Very Good","H","VS1",63.5,56,4412,6.32,6.27,4
32900,0.3,"Premium","I","IF",60.5,59,810,4.34,4.32,2.62
49788,0.71,"Ideal","J","VVS2",60.5,58,2162,5.77,5.8,3.5
10267,1.01,"Fair","D","SI1",64.6,60,4751,6.12,6.08,3.94
29937,0.34,"Very Good","E","SI1",63.4,55,714,4.46,4.44,2.82
46345,0.7,"Ideal","E","SI1",62.3,56,1758,5.68,5.62,3.52
28508,0.3,"Fair","G","VS1",64.4,61,673,4.2,4.16,2.69
10317,1.03,"Ideal","D","SI2",62.8,56,4764,6.46,6.43,4.05
48502,0.57,"Ideal","E","VS1",62.9,57,1982,5.29,5.27,3.32
22999,1.13,"Ideal","F","VVS1",61.7,56,11051,6.68,6.75,4.14
1548,0.71,"Premium","D","VS2",62.1,60,3002,5.68,5.72,3.54
42772,0.62,"Very Good","F","SI2",63.1,52,1348,5.39,5.53,3.45
35873,0.41,"Premium","E","VVS2",61.5,58,918,4.75,4.78,2.93
15041,0.3,"Premium","G","VS1",61.9,59,605,4.3,4.32,2.67
50868,0.71,"Ideal","H","SI1",61.1,57,2313,5.71,5.75,3.5
5008,0.92,"Good","E","SI2",61.8,59,3744,6.11,6.19,3.8
13071,1.24,"Ideal","J","VS2",61.7,55,5412,6.91,6.96,4.28
40744,0.53,"Ideal","I","VS2",62.2,56,1163,5.15,5.2,3.22
9745,1.01,"Very Good","H","SI1",63.5,57,4659,6.31,6.35,4.02
27877,0.4,"Ideal","G","SI2",61.8,56,654,4.75,4.77,2.94
3753,0.7,"Ideal","D","SI1",61.8,56,3454,5.7,5.72,3.53
18157,1.02,"Ideal","G","VS1",61.5,55,7357,6.49,6.52,4
44074,0.59,"Very Good","H","VS2",61.8,56,1552,5.37,5.41,3.33
7429,0.72,"Ideal","F","IF",62,57,4228,5.71,5.78,3.56
24453,2.03,"Very Good","I","SI2",61.2,55,12714,8.14,8.26,5.02
42246,0.57,"Ideal","H","SI1",61.8,55,1292,5.31,5.37,3.3
34890,0.35,"Premium","F","VS2",60.4,59,879,4.57,4.54,2.75
6187,1.06,"Very Good","H","SI2",62.6,60,3996,6.43,6.47,4.04
12762,1.21,"Very Good","H","SI2",62.6,61,5324,6.7,6.75,4.21
2435,0.76,"Ideal","G","VS2",61.5,55,3183,5.92,5.88,3.63
38717,0.42,"Good","E","VVS2",61.9,61,1042,4.72,4.78,2.94
52974,0.37,"Ideal","H","SI1",60.9,57,552,4.63,4.67,2.83
4359,1.1,"Premium","I","SI2",62.9,59,3604,6.6,6.53,4.13
48144,0.77,"Premium","J","VS2",62.1,62,1940,5.87,5.82,3.63
12440,1.2,"Ideal","H","VS1",61.9,57,5242,6.77,6.73,4.18
19128,1.34,"Ideal","F","SI1",61.7,55,7893,7.07,7.13,4.38
47786,0.6,"Ideal","E","VS2",61.8,56,1897,5.41,5.46,3.36
49268,0.77,"Premium","I","SI1",60.4,58,2089,5.96,5.99,3.61
24603,1.52,"Very Good","G","VS1",59.3,59,12916,7.48,7.55,4.46
22597,1.23,"Ideal","G","VVS2",60.8,57,10646,6.89,6.92,4.2
51893,0.72,"Ideal","I","VS1",62.1,55,2430,5.73,5.76,3.56
34868,0.3,"Very Good","G","VVS2",63.5,54,878,4.26,4.25,2.7
36522,0.42,"Very Good","G","SI1",63.2,57,945,4.79,4.77,3.02
25458,1.52,"Very Good","F","VS2",63.5,57,14217,7.23,7.29,4.61
27328,2.11,"Very Good","E","SI2",62.4,61,17871,8.1,8.19,5.08
47504,0.58,"Ideal","F","VS1",61.9,54,1865,5.37,5.33,3.31
3728,0.36,"Ideal","H","VS2",62.1,55,568,4.57,4.61,2.85
42749,0.51,"Good","E","SI1",63.9,54,1343,5.05,5.09,3.24
12131,0.93,"Ideal","H","VS1",61.8,57,5171,6.23,6.27,3.86
51826,0.64,"Ideal","H","IF",60.5,57,2420,5.58,5.62,3.39
4002,0.94,"Very Good","F","SI2",62.4,58,3518,6.17,6.23,3.87
26299,1.7,"Premium","G","VS2",59,58,15797,7.8,7.85,4.62
6383,0.25,"Premium","E","VVS2",62,59,576,4.05,4.08,2.52
36290,0.32,"Ideal","G","SI1",61.3,57,477,4.37,4.4,2.69
48037,0.56,"Ideal","D","VS1",60.4,56,1924,5.33,5.36,3.23
10191,0.95,"Very Good","E","SI1",61.6,56,4738,6.31,6.36,3.9
28521,0.29,"Very Good","E","VVS2",60.9,57,674,4.29,4.32,2.62
41674,0.33,"Ideal","F","IF",60.8,55,1240,4.49,4.53,2.74
37098,0.41,"Premium","E","SI1",62.8,59,969,4.75,4.74,2.98
6951,1,"Premium","J","VS1",62.8,57,4144,6.39,6.35,4
10641,1.02,"Ideal","F","SI2",61.8,57,4832,6.49,6.43,3.99
43941,0.3,"Good","D","SI1",63.4,55,515,4.22,4.26,2.69
17490,2.05,"Good","G","I1",56.9,58,7026,8.46,8.3,4.77
701,0.7,"Very Good","E","VS1",62.4,56,2854,5.64,5.7,3.54
46125,0.55,"Very Good","E","VS2",62.1,60,1744,5.19,5.24,3.24
22506,1.58,"Ideal","H","SI1",61.4,56,10546,7.46,7.53,4.6
7120,1.01,"Good","I","SI1",61.7,58,4171,6.33,6.4,3.93
24568,2.03,"Premium","J","SI1",62.1,59,12862,8.06,8.12,5.02
43643,0.5,"Good","D","SI1",63.8,60,1433,5.03,5,3.2
30435,0.32,"Ideal","H","VVS1",62.1,54,730,4.4,4.42,2.74
36231,0.38,"Very Good","D","VS2",61.6,59,933,4.62,4.66,2.86
13201,1.08,"Ideal","I","VS2",61.8,54,5455,6.6,6.57,4.07
40171,0.38,"Premium","F","VS1",60.2,58,1117,4.73,4.71,2.84
45699,0.59,"Ideal","I","VVS1",61.6,55,1698,5.4,5.45,3.34
113,0.9,"Premium","I","VS2",63,58,2761,6.16,6.12,3.87
22558,1.03,"Ideal","D","VS1",61.7,57,10607,6.45,6.48,3.99
206,0.78,"Premium","F","SI1",62.4,58,2777,5.83,5.8,3.63
21259,1.5,"Ideal","I","VS2",62.6,55,9408,7.39,7.31,4.6
24027,1.54,"Premium","H","IF",62.5,58,12196,7.33,7.38,4.6
25012,2.05,"Premium","J","VS2",62.3,60,13543,8.09,8.15,5.06
50582,0.53,"Very Good","E","VVS2",62.3,55,2280,5.18,5.22,3.23
15792,1.24,"Premium","D","SI1",59.3,60,6319,7.05,7.01,4.16
36387,0.45,"Premium","I","SI1",62.2,58,941,4.89,4.86,3.03
43824,0.51,"Good","E","SI1",63.9,56,1443,5.11,5.07,3.25
52309,0.31,"Ideal","D","SI1",61.9,57,548,4.36,4.39,2.71
29927,0.36,"Ideal","D","SI1",61.9,55.7,713,4.57,4.59,2.84
45374,0.58,"Ideal","F","VS2",62.1,55,1666,5.33,5.37,3.32
45207,0.51,"Premium","G","VS1",62.3,58,1656,5.08,5.13,3.18
3339,0.9,"Premium","G","SI2",58.3,60,3377,6.39,6.33,3.71
48933,0.7,"Premium","F","SI2",61.5,58,2043,5.74,5.67,3.51
35953,0.3,"Ideal","F","SI1",61.9,57,475,4.31,4.35,2.68
37978,0.4,"Very Good","G","VVS1",60.6,58,1008,4.69,4.78,2.87
30723,0.41,"Good","D","SI1",63.3,55,738,4.74,4.77,3.01
36456,0.31,"Ideal","D","VS2",62.5,56,942,4.36,4.31,2.71
48270,0.53,"Ideal","D","VS2",60.2,57,1956,5.26,5.24,3.16
5723,0.25,"Very Good","E","VVS2",63.4,58,575,3.97,4.01,2.53
42074,0.55,"Ideal","D","SI2",61.3,57,1272,5.23,5.28,3.22
40127,0.41,"Ideal","F","VVS2",62.3,56,1115,4.73,4.77,2.96
51217,0.7,"Premium","G","SI1",62.8,58,2352,5.66,5.62,3.54
3540,0.73,"Ideal","G","VS1",60.7,57,3411,5.85,5.81,3.54
27920,0.32,"Ideal","E","VS1",59.5,57,657,4.45,4.49,2.66
48805,0.5,"Ideal","F","VVS2",62.2,54,2025,5.07,5.12,3.17
30334,0.33,"Ideal","H","VS1",60.9,56,727,4.46,4.5,2.73
29720,0.31,"Good","G","VVS2",63.8,56,707,4.24,4.28,2.72
16925,1.51,"Premium","I","SI1",62.2,61,6756,7.35,7.27,4.55
51035,0.8,"Very Good","I","SI2",60.7,56,2329,6.01,6.03,3.66
20222,1.41,"Premium","H","VS2",61.2,60,8654,7.17,7.21,4.4
31451,0.34,"Ideal","G","VS2",61.8,56,765,4.52,4.48,2.78
33930,0.41,"Good","G","VVS1",63.6,56,844,4.72,4.74,3.01
948,0.7,"Very Good","F","VS1",62.2,58,2889,5.64,5.75,3.54
37986,0.39,"Ideal","G","VVS1",61.8,54.4,1008,4.69,4.73,2.92
28414,0.29,"Ideal","F","VVS1",60.9,57,669,4.29,4.32,2.62
26793,2.38,"Premium","H","SI1",58.2,60,16643,8.81,8.78,5.12
7874,0.9,"Very Good","H","VS1",62.9,58,4309,6.06,6.12,3.83
18060,0.36,"Premium","F","SI1",61.1,60,616,4.62,4.57,2.81
1202,0.7,"Very Good","G","VVS2",61.8,60,2936,5.63,5.69,3.5
29306,0.25,"Ideal","G","VS1",62,54,438,4.06,4.07,2.52
6875,1.01,"Very Good","I","VS1",63.1,56,4129,6.42,6.36,4.03
12100,1.16,"Premium","F","SI2",62.4,59,5164,6.72,6.64,4.17
7200,1.01,"Good","J","VS1",61.5,61,4189,6.39,6.45,3.95
52227,0.8,"Good","G","SI2",63.7,58,2484,5.88,5.83,3.73
35304,0.3,"Good","H","VS2",63.5,59,473,4.2,4.27,2.69
4992,0.9,"Premium","D","SI2",61,59,3740,6.18,6.14,3.76
36558,0.4,"Premium","E","SI1",62.6,59,945,4.71,4.68,2.94
17242,1.6,"Premium","F","SI2",61.8,57,6899,7.51,7.46,4.63
10026,0.3,"Good","D","SI2",60.8,65,414,4.26,4.29,2.6
3838,0.9,"Very Good","D","SI2",60.3,63,3473,6.22,6.12,3.72
48235,0.7,"Ideal","J","SI1",60.1,59,1949,5.79,5.75,3.47
46218,0.51,"Ideal","D","VS1",60.9,57,1752,5.17,5.2,3.16
38258,0.3,"Very Good","I","SI1",62.5,57,382,4.27,4.3,2.68
11799,1,"Premium","G","SI1",59.6,60,5088,6.49,6.43,3.85
39574,0.55,"Premium","G","SI2",60.3,58,1081,5.33,5.35,3.22
41687,0.5,"Ideal","E","SI2",61.4,57,1240,5.14,5.09,3.14
34462,0.31,"Ideal","E","VVS1",61.5,56,865,4.36,4.39,2.69
48697,0.57,"Very Good","E","VS1",59.1,57,2008,5.43,5.5,3.23
8935,1.01,"Premium","F","SI2",62.2,59,4497,6.45,6.41,4
7751,1.02,"Ideal","I","VS2",60.8,57,4281,6.42,6.5,3.93
42650,0.5,"Good","F","VS2",63.6,58,1333,5.02,5.05,3.2
29308,0.25,"Ideal","G","VS1",62.6,53,438,4.01,4.07,2.53
1275,0.72,"Ideal","H","VS1",62.3,55,2949,5.72,5.74,3.57
16162,1.23,"Very Good","H","VS2",61.6,59,6459,6.84,6.86,4.22
19149,1.26,"Very Good","G","SI1",63.3,58,7910,6.88,6.84,4.34
45816,0.52,"Ideal","E","VS2",61.3,55,1712,5.18,5.2,3.18
894,0.7,"Ideal","F","VS1",62.4,56,2874,5.69,5.65,3.54
29745,0.32,"Ideal","H","VVS1",62,54,708,4.39,4.42,2.73
16856,1.28,"Very Good","I","VS1",62.8,57,6726,6.9,6.95,4.35
52064,0.7,"Very Good","E","SI2",62.8,59,2453,5.64,5.69,3.56
34256,0.53,"Ideal","J","SI2",61.9,54,856,5.2,5.23,3.23
33859,0.3,"Ideal","E","VS2",60.2,57,844,4.38,4.36,2.63
19349,1.88,"Good","J","SI2",57.9,59,8048,8.16,8.11,4.71
3486,0.9,"Very Good","G","SI2",62.3,58,3398,6.15,6.2,3.85
19131,1.52,"Premium","J","VS2",62,59,7899,7.31,7.28,4.52
20170,1.4,"Premium","H","SI1",60.5,60,8624,7.22,7.16,4.35
40280,0.32,"Ideal","J","VVS1",62.3,54,494,4.41,4.43,2.75
7083,1.04,"Premium","E","SI2",61.6,59,4164,6.55,6.57,4.04
3118,0.9,"Very Good","H","SI2",62,58,3324,6.11,6.12,3.79
24198,2.1,"Very Good","J","SI2",59.1,58,12381,8.4,8.46,4.98
27327,2,"Good","F","SI1",63,64,17869,7.67,7.76,4.86
48962,0.36,"Very Good","G","SI1",62,59,537,4.53,4.56,2.82
30880,0.33,"Premium","E","SI1",60.3,60,743,4.49,4.47,2.7
26351,0.32,"Very Good","G","VS1",62.4,58,645,4.35,4.4,2.73
45269,0.54,"Premium","D","SI1",60.4,60,1662,5.22,5.24,3.16
30160,0.4,"Very Good","D","SI1",63,57,720,4.66,4.7,2.95
53669,0.71,"Very Good","F","VS2",61.3,56,2709,5.7,5.76,3.51
13122,1.01,"Premium","E","SI1",62.4,59,5430,6.38,6.35,3.97
